Date/Time,Latitude (degree),Longitude (degree),Error optical depth liquid (1),Optical depth liquid (1),Optical depth ice (1), Error optical depth ice (1),Optical depth total (1), Error optical depth total (1),Effective droplet radius liquid (um),Error effective droplet radius liquid (um),Effective droplet radius ice (um),Error effective droplet radius (um),Liquid water path (g m^(-2)),Error liquid water path (g m^(-2)),Ice water path (g m^(-2)),Error ice water path (g m^(-2)),Total water path (g m^(-2)),Error total water path (g m^(-2)),Averaging Kernel matrix [11],Averaging Kernel matrix [12],Averaging Kernel matrix [13],Averaging Kernel matrix [14],Averaging Kernel matrix [21],Averaging Kernel matrix [22],Averaging Kernel matrix [23],Averaging Kernel matrix [24],Averaging Kernel matrix [31],Averaging Kernel matrix [32],Averaging Kernel matrix [33],Averaging Kernel matrix [34],Averaging Kernel matrix [41],Averaging Kernel matrix [42],Averaging Kernel matrix [43],Averaging Kernel matrix [44],Chi_2,Residual,Noise,PWV,Fname
2017-07-08T16:52:00,83.338994,26.924,0.59563539,0.28118607,6.12654797,0.28282054,6.72218336,0.56400661,2.18316969,1.62793778,33.45879693,1.81513602,0.86691543,1.05568951,127.18213139,39.94946466,128.04904682,41.00515417,0.8906366,-0.5023025,-0.2078562,-0.06038296,-0.001699207,0.7840157,0.2665212,0.130782,0.1048897,-0.01409184,-0.09729547,0.1497414,-0.06566226,0.05244761,-0.03053601,0.06624335,630.741717345,0.1213,0.066,1.219,Emission_20170708_1652.2.kali.dat,
2017-07-09T16:13:00,82.897687,23.386272,0.07387625,0.20998453,3.75258601,0.10375429,3.82646226,0.31373882,33.75318422,0.0,9.24397296,0.20181377,1.66237237,4.72509778,23.55218126,3.33741976,25.21455363,8.06251754,5.104395,-1.557604,0.0,-2.25146,2.882779,-0.4437773,0.0,-2.574839,-0.007816866,0.003806688,0.0,0.008026504,1.111255,-0.5347536,0.0,0.09100717,1363.43995727,0.4396,0.0595,1.022,Emission_20170709_1613.1.kali.dat,
2017-07-09T16:14:00,82.897332,23.375072,5.07758563,0.22364781,1.3547073,0.26674707,6.43229293,0.49039488,4.19962001,0.43365333,10.90519542,1.27887391,14.21595346,2.0940985,9.64723422,7.36026474,23.86318768,9.45436324,0.621778,0.1013077,0.1086233,-0.3382705,-0.2923204,0.9296333,0.4339536,-0.1223088,-0.0211421,0.1521834,0.7756087,0.2919689,0.1231419,-0.1460291,0.2019416,0.2716695,341.23927292,0.0952,0.0645,1.02,Emission_20170709_1614.0.kali.dat,
2017-07-09T16:15:00,82.897175,23.365265,0.25834958,0.61783157,4.69291613,0.39244547,4.95126571,1.01027704,28.35989279,0.0,8.94334684,0.94340015,4.88451096,11.68109132,28.66486603,17.05818442,33.54937699,28.73927574,4.278878,-2.025139,0.0,4.192923,2.362429,-0.8735592,0.0,1.713359,-0.02574365,0.01618701,0.0,0.03137666,1.311355,-0.7790326,0.0,1.502482,1729.85207029,0.3287,0.0572,1.021,Emission_20170709_1615.0.kali.dat,
2017-07-09T16:15:00,82.897175,23.365265,3.74367555,0.10504435,2.75695788,0.14537501,6.50063343,0.25041936,6.77962831,0.74727764,6.78194223,0.5078851,16.92048583,2.33981781,14.11578821,5.96283765,31.03627404,8.30265546,0.04992457,0.5199717,0.58376,0.8067924,-0.3337438,1.002519,0.6066319,0.09761538,-0.02508116,0.1303748,0.4352573,0.7018862,0.06910381,-0.03037375,0.1102546,0.7943474,712.409181848,0.212,0.0595,1.021,Emission_20170709_1615.2.kali.dat,
2017-07-09T16:21:00,82.892488,23.288359,1.74742419,0.05419796,2.07908332,0.06137237,3.82650751,0.11557033,7.79313289,0.81705364,8.62161572,0.43341305,9.07860596,1.23340744,12.44858186,3.57571348,21.52718782,4.80912092,0.2845234,0.6503956,-1.304441,1.37327,-0.3186547,1.27869,0.4198592,0.4144596,-0.01531962,0.08670059,-0.1381981,0.683375,0.0975764,-0.06101789,-0.8193101,1.249746,863.103430659,0.1622,0.053,1.007,Emission_20170709_1621.1.kali.dat,
2017-07-09T16:21:00,82.892488,23.288359,4.43055985,0.10823338,0.66756615,0.0564195,5.098126,0.16465288,7.04055666,0.21572162,2.96392453,1.00458418,20.79573844,1.14519387,2.31055662,4.16476375,23.10629506,5.30995762,0.9601713,-0.007166859,0.03261566,0.4006237,-0.1058729,0.9866505,-0.1540864,-0.690363,-0.5491917,0.2247491,1.21781,2.395446,-0.07657671,0.1389805,-0.05949159,0.8268381,340.497866429,0.0781,0.053,1.007,Emission_20170709_1621.2.kali.dat,
2017-07-09T16:22:00,82.891706,23.27606,0.0,0.6818444,4.50557337,0.33111817,4.50557337,1.01296257,16.79509057,0.0,10.84601287,0.38419085,0.0,7.63442561,31.96795353,7.85889511,31.96795353,15.49332072,1.457321,-0.4064706,0.0,-0.7799347,2.016703,-0.3499127,0.0,-1.411278,0.0,0.0,0.0,0.0,1.026637,-0.511727,0.0,-0.1889263,1318.94895193,0.4671,0.0799,1.023,Emission_20170709_1622.0.kali.dat,
2017-07-09T16:23:00,82.890546,23.26436,0.01137959,0.68053812,4.9582063,0.42972884,4.96958589,1.11026696,26.21487402,0.0,9.63966027,0.33112989,0.19887627,11.89348071,32.15003747,8.18500454,32.34891374,20.07848525,3.087092,-1.668746,0.0,8.119248,1.667918,-0.5812304,0.0,4.554762,-0.004399681,0.002854425,0.0,-0.0002080678,0.9932315,-0.7544508,0.0,2.718977,994.596869127,0.3125,0.0578,1.025,Emission_20170709_1623.2.kali.dat,
2017-07-09T16:44:00,82.856309,23.088619,2.68073918,0.1854954,0.82812236,0.19494761,3.50886154,0.38044301,8.31442729,0.54785328,9.34813898,0.84769624,14.85920733,2.00729315,5.24589511,3.67445946,20.10510244,5.68175261,0.7997041,0.1677717,0.1818641,0.3981235,-0.3567971,1.321648,-0.6452462,-0.7114541,-0.1504689,0.1283708,0.9215001,0.3728852,0.08212859,-0.08753797,0.2865794,0.3522889,419.852137332,0.1173,0.053,1.024,Emission_20170709_1644.0.kali.dat,
2017-07-09T16:44:00,82.856309,23.088619,0.0,0.50254045,3.95054078,0.46856753,3.95054078,0.97110798,31.47741112,5.22869028,10.86585025,0.96134226,0.0,10.54578157,28.06466257,15.37701548,28.06466257,25.92279705,0.7250621,-0.1829102,-0.07307609,-0.8357659,2.000341,-0.8265754,-0.4930645,-4.210767,0.0,0.0,0.0,0.0,-0.05538007,0.04736148,-0.07584833,0.9885019,1374.01310375,0.3742,0.05,1.024,Emission_20170709_1644.3.kali.dat,
2017-07-09T16:46:00,82.854153,23.090967,5.69694956,0.01511413,0.0,0.0194198,5.69694956,0.03453393,7.940354,0.12061814,31.7865135,0.0,30.15719749,0.53811133,0.0,0.38456318,30.15719749,0.92267451,0.3278325,-0.04436433,1.06924,0.0,0.157113,-0.01770161,2.357239,0.0,-0.04906684,-0.01857214,1.53042,0.0,-0.0003233129,0.000718087,-0.003648131,0.0,1476.12520331,0.1286,0.0521,1.025,Emission_20170709_1646.0.kali.dat,
2017-07-09T16:48:00,82.851784,23.091645,7.2062363,0.0271649,0.02892773,0.02035817,7.23516403,0.04752307,6.84655096,0.12667912,31.13961925,0.0,32.89190938,0.73257703,0.56036256,0.39436047,33.45227194,1.1269375,0.3579097,0.01102253,0.5808427,0.0,0.6280688,-0.1072619,0.2534189,0.0,-0.03851321,0.01703078,0.9373532,0.0,0.004685406,-0.0006225905,0.01000879,0.0,1598.44535866,0.1194,0.06,1.022,Emission_20170709_1648.2.kali.dat,
2017-07-09T16:49:00,82.850686,23.092768,6.4661339,0.42814136,0.0,0.40513712,6.4661339,0.83327848,9.90382467,0.84475369,21.28543316,0.0,42.69297095,6.46835161,0.0,5.44834233,42.69297095,11.91669394,-0.2512416,0.7137105,0.007035827,0.0,7.050255,-6.359605,17.93127,0.0,0.1331058,-0.07228302,0.9878978,0.0,0.0,0.0,0.0,0.0,1435.80612045,0.2278,0.049,1.024,Emission_20170709_1649.1.kali.dat,
2017-07-09T16:49:00,82.850686,23.092768,6.43152339,0.03530847,0.0,0.05712291,6.43152339,0.09243138,7.50231662,0.17235313,26.04727744,0.0,32.16754987,0.91559231,0.0,0.92434529,32.16754987,1.8399376,0.3705166,-0.08114599,0.4612033,0.0,-0.2579008,0.7549867,0.3184403,0.0,-0.08186307,-0.01171109,0.6920425,0.0,0.0,0.0,0.0,0.0,600.103691763,0.1349,0.0535,1.024,Emission_20170709_1649.2.kali.dat,
2017-07-09T16:50:00,82.849467,23.09704,6.72155092,0.04364499,0.09916093,0.03254383,6.82071185,0.07618882,6.24446108,0.17822763,14.55588494,0.0,27.98164204,0.98033702,0.90278237,0.29628604,28.88442441,1.27662306,0.6850012,-0.02178607,0.637121,0.0,0.6703337,-0.08606521,1.816837,0.0,-0.170021,-0.05576732,1.959703,0.0,-0.00358142,-0.0004453808,0.01088131,0.0,499.975053696,0.1351,0.061,1.029,Emission_20170709_1650.0.kali.dat,
2017-07-09T16:50:00,82.849467,23.09704,5.79015654,0.02223998,0.09822652,0.01714096,5.88838306,0.03938094,7.0852394,0.10929217,26.96438987,0.0,27.3497635,0.52692958,1.64640595,0.28730506,28.99616945,0.81423464,0.8285644,-0.003702731,0.4383141,0.0,0.6463506,0.002985035,1.99276,0.0,-0.06255635,-0.02997454,1.591567,0.0,-0.0004379545,0.0001148457,0.0007556856,0.0,523.143665856,0.1303,0.0507,1.029,Emission_20170709_1650.1.kali.dat,
2017-07-09T16:50:00,82.849467,23.09704,4.55704866,0.14619087,1.1849645,0.18046916,5.74201316,0.32666003,6.14640911,0.23334423,44.92312178,2.31072695,18.67299028,1.30793992,32.47814828,13.09301403,51.15113856,14.40095395,1.259026,-0.2240982,-0.1417609,-0.3781769,0.5135878,0.5073095,0.2376656,0.5529848,0.002886798,0.08787869,0.736514,0.1939426,0.01242618,-0.02075097,0.02524195,-0.1177452,537.782202477,0.1308,0.0483,1.029,Emission_20170709_1650.2.kali.dat,
2017-07-09T16:52:00,82.84598,23.096685,6.11319831,0.28023476,0.41074007,0.28135844,6.52393838,0.5615932,6.64466246,0.37349186,14.83024468,1.64818739,27.08009288,2.76353015,3.80573396,4.7504559,30.88582684,7.51398605,-0.4548242,0.730226,0.53332,-0.03466241,2.088392,-2.088901,4.379173,0.7802171,-0.3432752,0.2632285,1.421827,0.4842966,0.0,0.0,0.0,0.0,997.493520611,0.0983,0.0554,1.028,Emission_20170709_1652.2.kali.dat,
2017-07-09T16:53:00,82.843916,23.095781,0.0,0.21843323,3.38613083,0.21129921,3.38613083,0.42973244,34.86697915,2.79518078,10.93096302,0.47512591,0.0,5.07740454,24.1513562,6.55660528,24.1513562,11.63400982,0.7566064,-0.4746218,0.114312,-0.850016,1.097199,-0.5295572,0.8245155,-1.767504,0.0,0.0,0.0,0.0,0.130217,-0.1332459,0.1185662,0.1827482,860.064899364,0.3086,0.0658,1.033,Emission_20170709_1653.0.kali.dat,
2017-07-09T16:53:00,82.843916,23.095781,0.0347897,0.56751219,4.40080946,0.28250587,4.43559916,0.85001806,31.04903096,0.0,9.85042045,0.47873043,0.72012427,11.74713574,28.96200954,8.52665987,29.68213381,20.27379561,5.314309,-1.632633,0.0,-1.584593,3.347186,-0.673237,0.0,-2.342121,0.006717313,-0.0034764,0.0,-0.006198275,1.264674,-0.5890681,0.0,0.4032439,815.904501137,0.2736,0.0631,1.033,Emission_20170709_1653.1.kali.dat,
2017-07-09T17:17:00,82.818039,22.839632,4.10004213,0.59019603,2.96440056,0.54975934,7.06444269,1.13995537,4.63847521,0.75537953,14.04227265,0.78232674,12.67862918,3.88979836,25.98186184,12.8912643,38.66049102,16.78106266,0.4801335,0.3022244,-0.1297275,0.08490408,-0.2375996,1.057174,0.7348903,0.1338749,-0.1813773,0.3744101,0.56782,0.977252,-0.09190973,0.0350642,0.1195687,0.227275,433.349167641,0.0799,0.0589,1.06,Emission_20170709_1717.2.kali.dat,
2017-07-09T17:19:00,82.816862,22.817838,0.0,0.67259611,6.48176926,0.66692073,6.48176926,1.33951684,17.71362771,1.77950976,14.1207465,1.31631838,0.0,7.94274473,57.1694007,35.29256909,57.1694007,43.23531382,1.470456,-1.35594,-1.884257,0.8975434,1.423002,-1.285615,-1.398412,1.259551,0.0,0.0,0.0,0.0,1.69415,-1.564514,-2.458509,1.2476,1315.66149792,0.4086,0.0771,1.043,Emission_20170709_1719.0.kali.dat,
2017-07-09T17:19:00,82.816862,22.817838,1.89720292,0.66799785,5.30581447,0.52836573,7.20301739,1.19636358,18.3639851,3.38843321,7.49040168,0.6911229,23.22680413,12.46376525,29.04134691,16.73041247,52.26815104,29.19417772,1.534539,-0.728778,-9.675397,2.498649,0.2204687,0.3121696,-1.765459,2.062229,-0.1256617,0.1017115,0.5394101,0.1557674,1.065872,-0.8113321,-6.494537,0.4550994,640.023955529,0.1701,0.0623,1.043,Emission_20170709_1719.1.kali.dat,
2017-07-09T17:19:00,82.816862,22.817838,0.0,0.8179085,6.14375744,0.36708905,6.14375744,1.18499755,17.67598197,0.0,8.99118592,0.49326199,0.0,9.63822391,37.62715308,12.18037983,37.62715308,21.81860374,1.146678,-0.08104864,0.0,-0.3458547,2.189216,-0.02792383,0.0,-1.479927,0.0,0.0,0.0,0.0,0.1414054,-0.1250352,0.0,0.8133336,485.164559149,0.1416,0.0575,1.043,Emission_20170709_1719.2.kali.dat,
2017-07-09T19:44:00,82.710525,21.588939,0.0,0.77584791,6.10284573,0.32535222,6.10284573,1.10120013,8.35493527,0.0,13.61182522,0.20545835,0.0,4.32143935,52.16230616,6.81622193,52.16230616,11.13766128,0.4632583,0.1415012,0.0,0.05862827,-0.2290927,0.9081573,0.0,0.1462495,0.0,0.0,0.0,0.0,0.1423805,-0.05661188,0.0,0.9165545,1344.88648949,0.0823,0.0494,1.191,Emission_20170709_1944.0.kali.dat,
2017-07-09T19:45:00,82.709169,21.588594,1.81670673,0.50301026,4.61510559,0.442009,6.43181232,0.94501926,9.06056989,1.64706895,11.81330559,0.28540833,10.97359888,5.03320056,35.02843049,7.48769754,46.00202937,12.5208981,-0.02000851,0.759556,-0.07022523,1.011295,-0.6396488,1.411538,-0.2856543,0.7421738,-0.3616259,0.3535583,-0.2179423,0.3244694,0.1226666,-0.09271167,-0.09401817,1.016532,303.879285189,0.085,0.0513,1.193,Emission_20170709_1945.0.kali.dat,
2017-07-09T19:45:00,82.709169,21.588594,0.0,0.59957546,5.81661401,0.23448629,5.81661401,0.83406175,7.0,0.0,13.51084915,0.16109041,0.0,2.79801881,49.41060907,5.04854164,49.41060907,7.84656045,0.6897805,0.05957738,0.0,-0.06942774,0.028525,0.8327563,0.0,-0.0737198,0.0,0.0,0.0,0.0,-0.07703548,0.01965823,0.0,0.6805402,1422.22976619,0.0967,0.0559,1.193,Emission_20170709_1945.1.kali.dat,
2017-07-09T19:45:00,82.709169,21.588594,0.09055274,0.26328274,5.2007095,0.2030458,5.29126224,0.46632854,9.14780044,3.28710346,15.22018804,0.35475082,0.55223895,1.8040761,49.27459458,7.51366523,49.82683353,9.31774133,0.6705877,0.3074426,-0.5005055,0.3613592,-0.01687953,0.9654782,-0.00926462,-0.1062731,-0.02312008,0.02085252,0.07456766,-0.007270269,0.1072562,-0.07866101,-0.4816694,1.112331,260.062048723,0.0825,0.0584,1.193,Emission_20170709_1945.2.kali.dat,
2017-07-09T19:46:00,82.707619,21.592548,0.92417664,0.63940919,4.8064368,0.60387781,5.73061344,1.243287,12.19533657,1.86641602,13.30259682,0.54136759,7.51376342,6.34847228,40.28248614,13.79438924,47.79624956,20.14286152,0.4822833,0.48844,-0.2585887,1.22591,-0.08594385,1.080503,-0.4431945,0.6467474,-0.1563516,0.1610276,0.04576163,0.2264889,0.01600347,-0.007619848,-0.1313379,1.189848,268.861313731,0.0892,0.0609,1.194,Emission_20170709_1946.0.kali.dat,
2017-07-09T19:46:00,82.707619,21.592548,0.0,0.98129454,7.40633306,0.9513817,7.40633306,1.93267624,14.51329913,2.10720577,13.26962837,0.74411266,0.0,9.49454748,61.93326681,26.53765172,61.93326681,36.0321992,0.3215578,-0.06848413,0.3439888,0.6141465,0.5048708,0.008610006,1.00488,0.7788659,0.0,0.0,0.0,0.0,0.2765392,-0.2692284,0.2425957,0.5215848,603.461709645,0.0859,0.0457,1.194,Emission_20170709_1946.2.kali.dat,
2017-07-09T19:48:00,82.704138,21.595775,0.11517157,0.20156822,5.28419691,0.1425054,5.39936848,0.34407362,8.12853905,1.98607009,15.87491929,0.30842491,0.62411775,1.24479597,51.68310322,5.99706537,52.30722097,7.24186134,0.6039925,0.3339768,-0.09658484,0.2228841,-0.04072813,0.9434952,-0.1111997,-0.07498813,-0.01257537,0.01306847,-0.05457343,-0.000904144,0.02807821,-0.01627917,0.258882,0.9867268,266.545536766,0.0733,0.0505,1.198,Emission_20170709_1948.0.kali.dat,
2017-07-09T19:48:00,82.704138,21.595775,0.70796342,0.39105354,5.52197172,0.314236,6.22993514,0.70528954,2.94021551,1.77963556,14.616761,0.44237319,1.38771002,1.6064657,50.47700004,10.8019596,51.86471006,12.4084253,0.8918729,-0.2618184,-0.1475667,-0.4289719,-0.3152084,1.223096,0.1318817,0.599405,0.1395376,-0.01968467,-0.1190587,-0.04040127,-0.1810104,0.1342393,-0.02480781,0.7002221,364.756420393,0.0891,0.0635,1.198,Emission_20170709_1948.1.kali.dat,
2017-07-09T19:48:00,82.704138,21.595775,0.08848999,0.76876836,5.92140808,0.32034236,6.00989807,1.08911072,9.27923713,0.0,13.41288745,0.36476625,0.54741305,4.75572261,49.98956458,9.8447075,50.53697763,14.60043011,0.7872125,0.3922775,0.0,1.097816,-0.2071945,0.9125332,0.0,0.8263048,-0.04647494,0.02244821,0.0,0.01538512,0.1916404,-0.0701187,0.0,1.332076,258.461161335,0.085,0.0604,1.198,Emission_20170709_1948.2.kali.dat,
2017-07-09T19:49:00,82.703119,21.588911,0.0,0.56283304,5.72280647,0.21913122,5.72280647,0.78196426,7.0,0.0,14.11703355,0.21862723,0.0,2.62655416,50.46049904,6.24695871,50.46049904,8.87351287,0.6861328,0.07340666,0.0,-0.1296558,-0.09645768,0.9187986,0.0,-0.1506869,0.0,0.0,0.0,0.0,-0.2773248,0.09587854,0.0,0.4768209,1226.99543124,0.0868,0.0557,1.198,Emission_20170709_1949.2.kali.dat,
2017-07-09T19:51:00,82.70139,21.571354,2.6281396,0.89464818,3.55137214,0.8502971,6.17951174,1.74494528,8.97471212,1.59420077,11.10747574,0.79113198,15.7245309,8.14599471,25.6638974,16.01227457,41.3884283,24.15826928,0.32706,0.7123054,1.07361,2.30816,-0.9527556,2.069903,1.406141,2.372493,-0.09476187,0.2174445,0.5265862,1.393463,0.05462527,-0.05034457,0.3933612,1.340821,466.188028407,0.0956,0.056,1.2,Emission_20170709_1951.0.kali.dat,
2017-07-09T19:51:00,82.70139,21.571354,1.67670712,0.7861153,4.75325173,0.73232851,6.42995885,1.51844381,13.70590837,2.42363553,10.36887902,0.6909583,15.32052943,9.89210081,32.61257454,16.37441862,47.93310397,26.26651943,0.8301519,0.08448907,0.6232605,3.133194,0.07072728,0.7906557,0.7005197,1.573328,-0.1020123,0.1216063,-0.09485774,0.4258955,0.4310245,-0.3646376,0.2987238,1.572509,282.596354914,0.1045,0.0693,1.2,Emission_20170709_1951.2.kali.dat,
2017-07-09T19:53:00,82.700436,21.551955,1.19009902,0.56922309,5.6751595,0.49225561,6.86525852,1.0614787,12.45827642,2.188773,9.70639794,0.45323723,9.88438835,6.4642635,36.9783174,11.56215261,46.86270575,18.02641611,1.464645,-0.5545738,0.3064275,4.313548,0.4902347,0.2855525,-0.06272272,2.71134,0.02106568,0.001186287,-0.08261367,0.2536704,0.9754597,-0.7623806,0.2007578,2.21137,403.016494168,0.0946,0.0604,1.202,Emission_20170709_1953.0.kali.dat,
2017-07-09T19:55:00,82.699394,21.532766,0.17802289,0.78716371,6.42133393,0.32562021,6.59935682,1.11278392,9.33456821,0.0,12.15300576,0.39944043,1.10784453,4.89855555,49.86390119,11.58153042,50.97174572,16.48008597,0.7647911,0.3076798,0.0,1.918552,0.1329049,0.6492247,0.0,1.592636,0.0289556,-0.00837965,0.0,0.06287434,0.2301405,-0.07348983,0.0,1.395392,284.04540537,0.0898,0.0607,1.204,Emission_20170709_1955.0.kali.dat,
2017-07-10T09:39:00,82.495956,18.460254,1.2010563,0.34304054,4.46044934,0.29592223,5.66150564,0.63896277,9.51285405,1.44325239,8.961526,0.71310011,7.6169822,3.33114798,27.27282564,12.30100424,34.88980784,15.63215222,0.548931,0.306295,-0.4379399,0.02490758,0.367423,0.6292426,0.6357913,-0.4350748,0.116288,-0.07964144,0.2179964,-0.07353194,0.2703459,-0.2926801,-0.4177827,0.5814594,575.770203373,0.0918,0.0392,1.592,Emission_20170710_0939.1.kali.dat,
2017-07-10T09:40:00,82.49625,18.465447,4.77099984,0.38750146,2.04631202,0.39250312,6.81731186,0.78000458,5.42893093,0.53197492,14.3148461,1.2021906,17.26761907,3.09451394,18.31739336,11.79322533,35.58501243,14.88773927,0.4999632,0.2427598,-0.05452019,-0.02246773,-0.1998124,0.8711414,0.6521828,-0.1280052,-0.1678106,0.2022748,0.8606797,0.2628784,0.02187083,-0.06317431,0.1710389,0.02910628,335.949070862,0.0945,0.0599,1.593,Emission_20170710_0940.0.kali.dat,
2017-07-10T09:40:00,82.49625,18.465447,0.0,1.07976747,7.18284707,0.53213027,7.18284707,1.61189774,16.73203908,0.0,12.00588131,0.66854789,0.0,12.0444743,55.12910623,21.43334622,55.12910623,33.47782052,0.5246652,-0.01866747,0.0,0.9794682,0.777607,0.09417773,0.0,1.235089,0.0,0.0,0.0,0.0,0.09705679,-0.03425852,0.0,0.8289542,1345.76253088,0.1428,0.0636,1.593,Emission_20170710_0940.2.kali.dat,
2017-07-10T09:41:00,82.496572,18.470614,0.665474,0.82817652,5.21121889,0.79434598,5.87669289,1.6225225,13.06185879,2.55465817,11.06826485,0.85388624,5.79488496,8.34505553,37.53752434,21.4538134,43.3324093,29.79886893,0.7095921,0.1772895,-0.1856136,0.5372982,0.4933489,0.4380114,0.06864623,-0.1711381,0.05019322,-0.04177665,-0.07374677,-0.005593811,0.2926289,-0.2970494,0.3152746,0.4936055,275.370143505,0.0939,0.0626,1.595,Emission_20170710_0941.0.kali.dat,
2017-07-10T09:42:00,82.496894,18.475776,0.0,0.68939519,5.36752666,0.43052499,5.36752666,1.11992018,16.67288684,0.0,9.94680637,1.06558231,0.0,7.6628053,35.54696832,20.64608932,35.54696832,28.30889462,1.049754,-0.1623168,0.0,0.454989,1.588145,-0.03268069,0.0,-0.5065861,0.0,0.0,0.0,0.0,0.3167012,-0.1362586,0.0,1.618052,616.71604728,0.153,0.0589,1.598,Emission_20170710_0942.1.kali.dat,
2017-07-10T09:42:00,82.496894,18.475776,5.25262611,0.211251,0.78802438,0.21669424,6.04065049,0.42794524,7.24961244,0.40269383,7.26423291,1.23572712,25.38633576,2.43112532,4.22154913,5.06751418,29.60788489,7.4986395,0.3439359,0.1822754,0.4039726,0.1454663,-0.6482006,1.175169,-0.1822642,-0.2189444,-0.2254284,0.1730653,0.6842123,0.7658845,0.06069889,-0.06376744,0.1172119,0.2763457,408.266837286,0.0982,0.0624,1.598,Emission_20170710_0942.2.kali.dat,
2017-07-10T09:43:00,82.497197,18.48105,4.88675387,0.43166865,1.49781755,0.370537,6.38457142,0.80220565,8.03708822,0.64856956,6.67536746,1.30542013,26.18351462,4.42583919,7.60587669,9.40381353,33.78939131,13.82965272,0.4450537,0.2628793,0.6467289,0.1466197,-0.6117299,1.269784,0.8785616,-0.218821,-0.6223279,0.4408463,1.471306,0.4539689,0.091387,-0.0979305,0.2860147,0.1684618,278.808311625,0.0923,0.0611,1.6,Emission_20170710_0943.0.kali.dat,
2017-07-10T09:43:00,82.497197,18.48105,3.21834857,0.33920073,2.80532828,0.31884364,6.02367685,0.65804437,7.53494653,0.84812789,9.82175741,0.61185478,16.1667229,3.52362035,18.42649421,7.55431215,34.59321711,11.0779325,0.02266707,0.5056763,0.6044566,0.7142003,-0.954732,1.450947,0.9261743,0.8543557,-0.3168556,0.3264735,0.5515779,0.7012952,0.1131107,-0.1018046,0.2023543,0.5970039,578.246645438,0.0744,0.0487,1.6,Emission_20170710_0943.1.kali.dat,
2017-07-10T09:44:00,82.497511,18.486495,5.25485594,0.3639685,1.06436694,0.36668599,6.31922288,0.73065449,8.08319762,0.70943865,6.52971941,1.6854356,28.31735937,4.44668481,5.33810919,9.05838457,33.65546856,13.50506938,0.582612,0.2001536,0.3136579,0.1128325,-0.3920944,1.166093,0.120808,-0.791977,-0.7164478,0.5405225,0.9252845,0.9168626,0.06566111,-0.08077132,0.226662,0.1514544,294.002127912,0.0965,0.0602,1.601,Emission_20170710_0944.0.kali.dat,
2017-07-10T09:45:00,82.497885,18.492318,1.27886598,0.68064629,4.43994412,0.65154716,5.7188101,1.33219345,7.52365588,2.02471098,9.94111275,0.73921165,6.41449835,5.14018829,29.39327033,14.53486349,35.80776868,19.67505178,1.396447,-0.3788214,-0.03395643,0.5020231,0.09370579,1.059394,0.9398943,1.301643,0.1277686,-0.04961071,0.2364068,0.3806962,1.174142,-1.048838,-0.07609211,0.9114469,499.595153879,0.122,0.0698,1.602,Emission_20170710_0945.0.kali.dat,
2017-07-10T09:45:00,82.497885,18.492318,2.51421339,0.6714908,3.95223722,0.61906295,6.46645061,1.29055375,6.68861362,1.02919451,11.34517279,0.73015052,11.21106795,4.71930475,29.08822572,14.30062182,40.29929367,19.01992657,0.5037717,0.2760628,-0.1400862,0.2420114,-0.01402083,0.8480794,0.7532474,0.1164482,-0.050684,0.1170546,0.5419591,0.310629,-0.005828016,-0.0350773,0.349446,0.5666031,304.299878112,0.077,0.0497,1.602,Emission_20170710_0945.1.kali.dat,
2017-07-10T09:45:00,82.497885,18.492318,0.84298625,0.81078909,5.54875857,0.76033093,6.39174482,1.57112002,10.6265391,1.73162259,9.83819706,0.75602327,5.97201755,6.71707733,36.48685136,18.30472519,42.45886891,25.02180252,1.814801,-0.7370306,0.3797561,2.230407,0.6593136,0.4086435,0.7532222,1.640137,0.01864965,0.008751682,0.01431246,0.2499638,1.469299,-1.308689,0.1259546,1.288554,335.972928238,0.0985,0.0574,1.602,Emission_20170710_0945.2.kali.dat,
2017-07-10T09:46:00,82.498292,18.498204,1.04933902,0.35224909,5.23529493,0.16089287,6.28463395,0.51314196,11.42037395,0.0,14.32306649,0.31452415,7.98922932,2.68187754,46.8915519,6.97756448,54.88078122,9.65944202,-0.1140974,0.3400272,0.0,4.188347,-0.7898112,0.6964671,0.0,3.697966,-0.001371522,0.01572891,0.0,0.3663568,0.1956644,-0.06063732,0.0,1.963118,435.897355724,0.1496,0.0686,1.603,Emission_20170710_0946.0.kali.dat,
2017-07-10T09:46:00,82.498292,18.498204,1.72848783,0.56885078,5.0549893,0.50495106,6.78347713,1.07380184,6.52289142,1.60833059,11.22320199,0.45796558,7.5164923,4.32702115,36.86613749,11.65765072,44.38262979,15.98467187,0.5390738,0.2089203,0.4753312,1.875881,-0.4847059,1.33854,0.3264423,2.72087,-0.03189371,0.1248136,0.1645947,0.8362622,0.2779632,-0.2406032,0.8534492,1.371947,475.560219129,0.0904,0.0516,1.603,Emission_20170710_0946.1.kali.dat,
2017-07-10T09:46:00,82.498292,18.498204,2.52120755,0.82648598,5.09041462,0.7484232,7.61162217,1.57490918,13.97984572,2.20151034,10.88623565,0.42227501,23.49739508,11.40307394,36.20802781,12.11990855,59.70542289,23.52298249,-0.5155791,0.9629306,0.4430209,1.866483,-0.6986789,1.146555,0.4104791,0.9874666,-0.1230453,0.130436,0.146049,0.2750571,0.1256588,-0.09694018,0.183427,0.9419478,418.102180768,0.1122,0.0538,1.603,Emission_20170710_0946.2.kali.dat,
