fname,date,tt,dtt,fi,dfi,rl,drl,ri,dri,lwp,dlwp,iwp,diwp,twp,dtwp,rms,ctemp,pwv,conv,cbase,ctop
results_simulation_2012021705_cld1_0003_ch2_R000HBR.nc.nc,RESULTS/,0.7219472121195013,1.2462857439068475,3.7874651443576175,0.8582907053830477,6.554735305560411,5.980125796478714,12.430960957161291,3.304127260426537,3.154781920020404,8.324272208863036,28.664289242612366,6.495754268829679,31.81907116263277,14.820026477692714,0.3497698292682653,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R000P.nc.nc,RESULTS/,1.1264979046928527,1.0017326187125135,3.476775126761976,0.7780331527649595,9.9334422607159,7.7792148483014865,11.35051663572623,3.061811171661083,7.46000126205593,12.475948236949094,24.426314934837528,5.466158486231552,31.886316196893457,17.942106723180647,0.3294975155006996,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R000SC.nc.nc,RESULTS/,0.9482464597283891,1.607935231926727,4.252484617170615,0.7217272578788325,1.490352163657857,2.174507631075742,13.922959086452025,4.194942329935652,0.9421474419580715,2.9722392764957557,35.368805905257155,6.002808922032381,36.310953347215225,8.975048198528137,0.27641423763077433,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R050P.nc.nc,RESULTS/,1.3080456344835651,0.9216026883771641,3.275205399361864,0.7808813348890782,11.6602864391372,9.071247864710537,11.680772733764714,3.3546398298960143,10.16812451569422,15.074504998873074,23.542450792063043,5.613074536009528,33.71057530775727,20.6875795348826,0.22962066666752015,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0003_ch2_R050SC.nc.nc,RESULTS/,0.7652902722477456,1.2874204900382458,3.9684928141914444,0.808713437643646,5.402441486336035,5.62499555687289,13.733654817414301,4.095464287710127,2.7562906105870795,7.5066454979022,32.65860471789744,6.65533401642837,35.41489532848452,14.16197951433057,0.27893892954941285,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0006_ch2_singleLayer.nc.nc,RESULTS/,1.9478179219860599,1.0211382556696256,1.88705899451654,0.9859433839235996,7.992080390994004,3.7998980765796615,17.987495140818538,9.561755264177412,10.378078279687651,10.375019069942171,19.761257462420986,10.324835143741447,30.139335742108635,20.69985421368362,0.07856836624006565,255.5,-1.0,1,1600.0,1600.0
results_simulation_2012021705_cld1_0007_ch2_singleLayer.nc.nc,RESULTS/,2.4783682949493824,1.3422200085063918,0.858423695752584,1.2636017945282112,5.998189756956713,2.762811934443099,14.571741808230628,11.458399700478653,9.910482213821107,9.932103873224627,7.482271813077071,11.01395382376215,17.392754026898178,20.946057696986777,0.18660529691478023,255.5,-1.0,0,1600.0,1600.0
results_simulation_2012021817_cld1_0001_ch2_singleLayer.nc.nc,RESULTS/,1.441433621388463,0.35160677990095446,0.05028276006478003,0.3355742351574746,7.999603553165897,1.330431830887349,14.088849623968924,4.171552082504614,7.687265012874622,3.153629345212886,0.42300881079461833,2.8230529429452633,8.11027382366924,5.976682288158149,0.19127567193049308,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0002_ch2_singleLayer.nc.nc,RESULTS/,1.207863794736966,0.7536312610849561,0.03434448640700543,0.6928492347683721,8.167067215724158,2.1186626949795544,13.362273269109714,5.312074441621779,6.576469866037631,5.8093420851183,0.27618943863315903,5.571714149330424,6.85265930467079,11.381056234448724,0.17669798713538326,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0003_ch2_singleLayer.nc.nc,RESULTS/,2.2748540983178436,1.3648735735866826,3.3661250693469578,0.8143072434963672,3.6978606168215125,3.783518536100417,11.032651875519772,3.3995004330150955,5.60806225278971,9.102709921744129,23.051282141926205,5.576429434595903,28.659344394715916,14.679139356340032,0.17339980495475887,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0004_ch2_singleLayer.nc.nc,RESULTS/,1.18402244281182,0.6282544324810544,0.13790314781556356,0.6192790127815608,14.418606330794258,3.6394899625946096,25.67554696745138,5.5733972360911235,11.381302326485994,8.911860755747501,2.0339100245560005,9.13364277958054,13.415212351041994,18.04550353532804,0.13296008754066924,255.10000610351562,-1.0,1,600.0,600.0
results_simulation_2012021817_cld1_0005_ch2_R000HBR.nc.nc,RESULTS/,3.5211900226496695,0.8370875133249359,0.5602938949465869,0.6538312018575124,21.89818048782277,5.813060431815783,5.398823729687491,11.384252182806707,51.40510309860214,25.866389229641005,2.419844788713003,2.823850004495951,53.82494788731514,28.690239234136957,0.23943901390337421,255.10000610351562,-1.0,1,600.0,600.0
